"Notes"	"Residence State"	"Residence State Code"	"Month"	"Month Code"	Deaths	Population	Crude Rate
	"New Mexico"	"35"	"Dec., 2023"	"2023/12"	2037	Not Applicable	Not Applicable
	"New Mexico"	"35"	"Jan., 2024 (provisional)"	"2024/01"	2085	Not Applicable	Not Applicable
	"New Mexico"	"35"	"Feb., 2024 (provisional)"	"2024/02"	1763	Not Applicable	Not Applicable
	"New Mexico"	"35"	"Mar., 2024 (provisional)"	"2024/03"	1940	Not Applicable	Not Applicable
	"New Mexico"	"35"	"Apr., 2024 (provisional)"	"2024/04"	1822	Not Applicable	Not Applicable
	"New Mexico"	"35"	"May, 2024 (provisional)"	"2024/05"	1871	Not Applicable	Not Applicable
	"New Mexico"	"35"	"Jun., 2024 (provisional)"	"2024/06"	1710	Not Applicable	Not Applicable
	"New Mexico"	"35"	"Jul., 2024 (provisional)"	"2024/07"	1722	Not Applicable	Not Applicable
	"New Mexico"	"35"	"Aug., 2024 (provisional)"	"2024/08"	1720	Not Applicable	Not Applicable
	"New Mexico"	"35"	"Sep., 2024 (provisional)"	"2024/09"	1787	Not Applicable	Not Applicable
	"New Mexico"	"35"	"Oct., 2024 (provisional)"	"2024/10"	1820	Not Applicable	Not Applicable
	"New Mexico"	"35"	"Nov., 2024 (provisional)"	"2024/11"	1733	Not Applicable	Not Applicable
	"New Mexico"	"35"	"Dec., 2024 (provisional)"	"2024/12"	1829	Not Applicable	Not Applicable
"Total"	"New Mexico"	"35"			67744	Not Applicable	Not Applicable
	"New York"	"36"	"Jan., 2022"	"2022/01"	20609	Not Applicable	Not Applicable
	"New York"	"36"	"Feb., 2022"	"2022/02"	14546	Not Applicable	Not Applicable
	"New York"	"36"	"Mar., 2022"	"2022/03"	13823	Not Applicable	Not Applicable
	"New York"	"36"	"Apr., 2022"	"2022/04"	13036	Not Applicable	Not Applicable
	"New York"	"36"	"May, 2022"	"2022/05"	13815	Not Applicable	Not Applicable
	"New York"	"36"	"Jun., 2022"	"2022/06"	12810	Not Applicable	Not Applicable
	"New York"	"36"	"Jul., 2022"	"2022/07"	13362	Not Applicable	Not Applicable
	"New York"	"36"	"Aug., 2022"	"2022/08"	13556	Not Applicable	Not Applicable
	"New York"	"36"	"Sep., 2022"	"2022/09"	13070	Not Applicable	Not Applicable
	"New York"	"36"	"Oct., 2022"	"2022/10"	14330	Not Applicable	Not Applicable
	"New York"	"36"	"Nov., 2022"	"2022/11"	14602	Not Applicable	Not Applicable
	"New York"	"36"	"Dec., 2022"	"2022/12"	16385	Not Applicable	Not Applicable
	"New York"	"36"	"Jan., 2023"	"2023/01"	15580	Not Applicable	Not Applicable
	"New York"	"36"	"Feb., 2023"	"2023/02"	13103	Not Applicable	Not Applicable
	"New York"	"36"	"Mar., 2023"	"2023/03"	14019	Not Applicable	Not Applicable
	"New York"	"36"	"Apr., 2023"	"2023/04"	12980	Not Applicable	Not Applicable
	"New York"	"36"	"May, 2023"	"2023/05"	13305	Not Applicable	Not Applicable
	"New York"	"36"	"Jun., 2023"	"2023/06"	12345	Not Applicable	Not Applicable
	"New York"	"36"	"Jul., 2023"	"2023/07"	12551	Not Applicable	Not Applicable
	"New York"	"36"	"Aug., 2023"	"2023/08"	12939	Not Applicable	Not Applicable
	"New York"	"36"	"Sep., 2023"	"2023/09"	12622	Not Applicable	Not Applicable
	"New York"	"36"	"Oct., 2023"	"2023/10"	14054	Not Applicable	Not Applicable
	"New York"	"36"	"Nov., 2023"	"2023/11"	13536	Not Applicable	Not Applicable
	"New York"	"36"	"Dec., 2023"	"2023/12"	15139	Not Applicable	Not Applicable
	"New York"	"36"	"Jan., 2024 (provisional)"	"2024/01"	15843	Not Applicable	Not Applicable
	"New York"	"36"	"Feb., 2024 (provisional)"	"2024/02"	13488	Not Applicable	Not Applicable
	"New York"	"36"	"Mar., 2024 (provisional)"	"2024/03"	13687	Not Applicable	Not Applicable
	"New York"	"36"	"Apr., 2024 (provisional)"	"2024/04"	12943	Not Applicable	Not Applicable
	"New York"	"36"	"May, 2024 (provisional)"	"2024/05"	12842	Not Applicable	Not Applicable
	"New York"	"36"	"Jun., 2024 (provisional)"	"2024/06"	12360	Not Applicable	Not Applicable
	"New York"	"36"	"Jul., 2024 (provisional)"	"2024/07"	12764	Not Applicable	Not Applicable
	"New York"	"36"	"Aug., 2024 (provisional)"	"2024/08"	12836	Not Applicable	Not Applicable
	"New York"	"36"	"Sep., 2024 (provisional)"	"2024/09"	12340	Not Applicable	Not Applicable
	"New York"	"36"	"Oct., 2024 (provisional)"	"2024/10"	13484	Not Applicable	Not Applicable
	"New York"	"36"	"Nov., 2024 (provisional)"	"2024/11"	12763	Not Applicable	Not Applicable
	"New York"	"36"	"Dec., 2024 (provisional)"	"2024/12"	14122	Not Applicable	Not Applicable
"Total"	"New York"	"36"			495589	Not Applicable	Not Applicable
	"North Carolina"	"37"	"Jan., 2022"	"2022/01"	12325	Not Applicable	Not Applicable
	"North Carolina"	"37"	"Feb., 2022"	"2022/02"	10467	Not Applicable	Not Applicable
	"North Carolina"	"37"	"Mar., 2022"	"2022/03"	9150	Not Applicable	Not Applicable
	"North Carolina"	"37"	"Apr., 2022"	"2022/04"	8493	Not Applicable	Not Applicable
	"North Carolina"	"37"	"May, 2022"	"2022/05"	8629	Not Applicable	Not Applicable
	"North Carolina"	"37"	"Jun., 2022"	"2022/06"	8652	Not Applicable	Not Applicable
	"North Carolina"	"37"	"Jul., 2022"	"2022/07"	8885	Not Applicable	Not Applicable
	"North Carolina"	"37"	"Aug., 2022"	"2022/08"	8975	Not Applicable	Not Applicable
	"North Carolina"	"37"	"Sep., 2022"	"2022/09"	8855	Not Applicable	Not Applicable
	"North Carolina"	"37"	"Oct., 2022"	"2022/10"	9218	Not Applicable	Not Applicable
	"North Carolina"	"37"	"Nov., 2022"	"2022/11"	9186	Not Applicable	Not Applicable
	"North Carolina"	"37"	"Dec., 2022"	"2022/12"	10088	Not Applicable	Not Applicable
	"North Carolina"	"37"	"Jan., 2023"	"2023/01"	10015	Not Applicable	Not Applicable
	"North Carolina"	"37"	"Feb., 2023"	"2023/02"	8522	Not Applicable	Not Applicable
	"North Carolina"	"37"	"Mar., 2023"	"2023/03"	9273	Not Applicable	Not Applicable
	"North Carolina"	"37"	"Apr., 2023"	"2023/04"	8631	Not Applicable	Not Applicable
	"North Carolina"	"37"	"May, 2023"	"2023/05"	8687	Not Applicable	Not Applicable
	"North Carolina"	"37"	"Jun., 2023"	"2023/06"	8466	Not Applicable	Not Applicable
	"North Carolina"	"37"	"Jul., 2023"	"2023/07"	8472	Not Applicable	Not Applicable
	"North Carolina"	"37"	"Aug., 2023"	"2023/08"	8710	Not Applicable	Not Applicable
	"North Carolina"	"37"	"Sep., 2023"	"2023/09"	8718	Not Applicable	Not Applicable
	"North Carolina"	"37"	"Oct., 2023"	"2023/10"	9006	Not Applicable	Not Applicable
	"North Carolina"	"37"	"Nov., 2023"	"2023/11"	9011	Not Applicable	Not Applicable
	"North Carolina"	"37"	"Dec., 2023"	"2023/12"	10237	Not Applicable	Not Applicable
	"North Carolina"	"37"	"Jan., 2024 (provisional)"	"2024/01"	10227	Not Applicable	Not Applicable
	"North Carolina"	"37"	"Feb., 2024 (provisional)"	"2024/02"	8819	Not Applicable	Not Applicable
	"North Carolina"	"37"	"Mar., 2024 (provisional)"	"2024/03"	9044	Not Applicable	Not Applicable
	"North Carolina"	"37"	"Apr., 2024 (provisional)"	"2024/04"	8668	Not Applicable	Not Applicable
	"North Carolina"	"37"	"May, 2024 (provisional)"	"2024/05"	8525	Not Applicable	Not Applicable
	"North Carolina"	"37"	"Jun., 2024 (provisional)"	"2024/06"	8244	Not Applicable	Not Applicable
	"North Carolina"	"37"	"Jul., 2024 (provisional)"	"2024/07"	8567	Not Applicable	Not Applicable
	"North Carolina"	"37"	"Aug., 2024 (provisional)"	"2024/08"	8690	Not Applicable	Not Applicable
	"North Carolina"	"37"	"Sep., 2024 (provisional)"	"2024/09"	8531	Not Applicable	Not Applicable
	"North Carolina"	"37"	"Oct., 2024 (provisional)"	"2024/10"	8823	Not Applicable	Not Applicable
	"North Carolina"	"37"	"Nov., 2024 (provisional)"	"2024/11"	8411	Not Applicable	Not Applicable
	"North Carolina"	"37"	"Dec., 2024 (provisional)"	"2024/12"	9351	Not Applicable	Not Applicable
"Total"	"North Carolina"	"37"			326571	Not Applicable	Not Applicable
	"North Dakota"	"38"	"Jan., 2022"	"2022/01"	723	Not Applicable	Not Applicable
	"North Dakota"	"38"	"Feb., 2022"	"2022/02"	604	Not Applicable	Not Applicable
	"North Dakota"	"38"	"Mar., 2022"	"2022/03"	588	Not Applicable	Not Applicable
	"North Dakota"	"38"	"Apr., 2022"	"2022/04"	489	Not Applicable	Not Applicable
	"North Dakota"	"38"	"May, 2022"	"2022/05"	577	Not Applicable	Not Applicable
	"North Dakota"	"38"	"Jun., 2022"	"2022/06"	520	Not Applicable	Not Applicable
	"North Dakota"	"38"	"Jul., 2022"	"2022/07"	535	Not Applicable	Not Applicable
	"North Dakota"	"38"	"Aug., 2022"	"2022/08"	610	Not Applicable	Not Applicable
	"North Dakota"	"38"	"Sep., 2022"	"2022/09"	567	Not Applicable	Not Applicable
	"North Dakota"	"38"	"Oct., 2022"	"2022/10"	596	Not Applicable	Not Applicable
	"North Dakota"	"38"	"Nov., 2022"	"2022/11"	577	Not Applicable	Not Applicable
	"North Dakota"	"38"	"Dec., 2022"	"2022/12"	655	Not Applicable	Not Applicable
	"North Dakota"	"38"	"Jan., 2023"	"2023/01"	673	Not Applicable	Not Applicable
	"North Dakota"	"38"	"Feb., 2023"	"2023/02"	494	Not Applicable	Not Applicable
	"North Dakota"	"38"	"Mar., 2023"	"2023/03"	580	Not Applicable	Not Applicable
	"North Dakota"	"38"	"Apr., 2023"	"2023/04"	568	Not Applicable	Not Applicable
	"North Dakota"	"38"	"May, 2023"	"2023/05"	582	Not Applicable	Not Applicable
	"North Dakota"	"38"	"Jun., 2023"	"2023/06"	527	Not Applicable	Not Applicable
	"North Dakota"	"38"	"Jul., 2023"	"2023/07"	563	Not Applicable	Not Applicable
	"North Dakota"	"38"	"Aug., 2023"	"2023/08"	554	Not Applicable	Not Applicable
	"North Dakota"	"38"	"Sep., 2023"	"2023/09"	529	Not Applicable	Not Applicable
	"North Dakota"	"38"	"Oct., 2023"	"2023/10"	558	Not Applicable	Not Applicable
	"North Dakota"	"38"	"Nov., 2023"	"2023/11"	588	Not Applicable	Not Applicable
	"North Dakota"	"38"	"Dec., 2023"	"2023/12"	616	Not Applicable	Not Applicable
	"North Dakota"	"38"	"Jan., 2024 (provisional)"	"2024/01"	649	Not Applicable	Not Applicable
	"North Dakota"	"38"	"Feb., 2024 (provisional)"	"2024/02"	580	Not Applicable	Not Applicable
	"North Dakota"	"38"	"Mar., 2024 (provisional)"	"2024/03"	585	Not Applicable	Not Applicable
	"North Dakota"	"38"	"Apr., 2024 (provisional)"	"2024/04"	547	Not Applicable	Not Applicable
	"North Dakota"	"38"	"May, 2024 (provisional)"	"2024/05"	583	Not Applicable	Not Applicable
	"North Dakota"	"38"	"Jun., 2024 (provisional)"	"2024/06"	571	Not Applicable	Not Applicable
	"North Dakota"	"38"	"Jul., 2024 (provisional)"	"2024/07"	561	Not Applicable	Not Applicable
	"North Dakota"	"38"	"Aug., 2024 (provisional)"	"2024/08"	553	Not Applicable	Not Applicable
	"North Dakota"	"38"	"Sep., 2024 (provisional)"	"2024/09"	577	Not Applicable	Not Applicable
	"North Dakota"	"38"	"Oct., 2024 (provisional)"	"2024/10"	598	Not Applicable	Not Applicable
	"North Dakota"	"38"	"Nov., 2024 (provisional)"	"2024/11"	553	Not Applicable	Not Applicable
	"North Dakota"	"38"	"Dec., 2024 (provisional)"	"2024/12"	603	Not Applicable	Not Applicable
"Total"	"North Dakota"	"38"			20833	Not Applicable	Not Applicable
	"Ohio"	"39"	"Jan., 2022"	"2022/01"	17041	Not Applicable	Not Applicable
	"Ohio"	"39"	"Feb., 2022"	"2022/02"	11991	Not Applicable	Not Applicable
	"Ohio"	"39"	"Mar., 2022"	"2022/03"	11231	Not Applicable	Not Applicable
	"Ohio"	"39"	"Apr., 2022"	"2022/04"	10207	Not Applicable	Not Applicable
	"Ohio"	"39"	"May, 2022"	"2022/05"	10425	Not Applicable	Not Applicable
	"Ohio"	"39"	"Jun., 2022"	"2022/06"	10159	Not Applicable	Not Applicable
	"Ohio"	"39"	"Jul., 2022"	"2022/07"	10686	Not Applicable	Not Applicable
	"Ohio"	"39"	"Aug., 2022"	"2022/08"	10744	Not Applicable	Not Applicable
	"Ohio"	"39"	"Sep., 2022"	"2022/09"	10375	Not Applicable	Not Applicable
	"Ohio"	"39"	"Oct., 2022"	"2022/10"	11176	Not Applicable	Not Applicable
	"Ohio"	"39"	"Nov., 2022"	"2022/11"	11417	Not Applicable	Not Applicable
	"Ohio"	"39"	"Dec., 2022"	"2022/12"	12757	Not Applicable	Not Applicable
	"Ohio"	"39"	"Jan., 2023"	"2023/01"	11822	Not Applicable	Not Applicable
	"Ohio"	"39"	"Feb., 2023"	"2023/02"	10201	Not Applicable	Not Applicable
	"Ohio"	"39"	"Mar., 2023"	"2023/03"	11323	Not Applicable	Not Applicable
	"Ohio"	"39"	"Apr., 2023"	"2023/04"	10583	Not Applicable	Not Applicable
	"Ohio"	"39"	"May, 2023"	"2023/05"	10519	Not Applicable	Not Applicable
	"Ohio"	"39"	"Jun., 2023"	"2023/06"	9982	Not Applicable	Not Applicable
	"Ohio"	"39"	"Jul., 2023"	"2023/07"	10059	Not Applicable	Not Applicable
	"Ohio"	"39"	"Aug., 2023"	"2023/08"	10021	Not Applicable	Not Applicable
	"Ohio"	"39"	"Sep., 2023"	"2023/09"	10192	Not Applicable	Not Applicable
	"Ohio"	"39"	"Oct., 2023"	"2023/10"	10921	Not Applicable	Not Applicable
	"Ohio"	"39"	"Nov., 2023"	"2023/11"	10662	Not Applicable	Not Applicable
	"Ohio"	"39"	"Dec., 2023"	"2023/12"	11528	Not Applicable	Not Applicable
	"Ohio"	"39"	"Jan., 2024 (provisional)"	"2024/01"	12218	Not Applicable	Not Applicable
	"Ohio"	"39"	"Feb., 2024 (provisional)"	"2024/02"	10728	Not Applicable	Not Applicable
	"Ohio"	"39"	"Mar., 2024 (provisional)"	"2024/03"	11017	Not Applicable	Not Applicable
	"Ohio"	"39"	"Apr., 2024 (provisional)"	"2024/04"	10385	Not Applicable	Not Applicable
	"Ohio"	"39"	"May, 2024 (provisional)"	"2024/05"	10258	Not Applicable	Not Applicable
	"Ohio"	"39"	"Jun., 2024 (provisional)"	"2024/06"	9927	Not Applicable	Not Applicable
	"Ohio"	"39"	"Jul., 2024 (provisional)"	"2024/07"	9920	Not Applicable	Not Applicable
	"Ohio"	"39"	"Aug., 2024 (provisional)"	"2024/08"	10247	Not Applicable	Not Applicable
	"Ohio"	"39"	"Sep., 2024 (provisional)"	"2024/09"	9904	Not Applicable	Not Applicable
	"Ohio"	"39"	"Oct., 2024 (provisional)"	"2024/10"	10569	Not Applicable	Not Applicable
	"Ohio"	"39"	"Nov., 2024 (provisional)"	"2024/11"	10279	Not Applicable	Not Applicable
	"Ohio"	"39"	"Dec., 2024 (provisional)"	"2024/12"	11194	Not Applicable	Not Applicable
"Total"	"Ohio"	"39"			392668	Not Applicable	Not Applicable
	"Oklahoma"	"40"	"Jan., 2022"	"2022/01"	5769	Not Applicable	Not Applicable
	"Oklahoma"	"40"	"Feb., 2022"	"2022/02"	4516	Not Applicable	Not Applicable
	"Oklahoma"	"40"	"Mar., 2022"	"2022/03"	4076	Not Applicable	Not Applicable
	"Oklahoma"	"40"	"Apr., 2022"	"2022/04"	3494	Not Applicable	Not Applicable
	"Oklahoma"	"40"	"May, 2022"	"2022/05"	3579	Not Applicable	Not Applicable
	"Oklahoma"	"40"	"Jun., 2022"	"2022/06"	3500	Not Applicable	Not Applicable
	"Oklahoma"	"40"	"Jul., 2022"	"2022/07"	3826	Not Applicable	Not Applicable
	"Oklahoma"	"40"	"Aug., 2022"	"2022/08"	3697	Not Applicable	Not Applicable
	"Oklahoma"	"40"	"Sep., 2022"	"2022/09"	3655	Not Applicable	Not Applicable
	"Oklahoma"	"40"	"Oct., 2022"	"2022/10"	3705	Not Applicable	Not Applicable
	"Oklahoma"	"40"	"Nov., 2022"	"2022/11"	3788	Not Applicable	Not Applicable
	"Oklahoma"	"40"	"Dec., 2022"	"2022/12"	4371	Not Applicable	Not Applicable
	"Oklahoma"	"40"	"Jan., 2023"	"2023/01"	4165	Not Applicable	Not Applicable
	"Oklahoma"	"40"	"Feb., 2023"	"2023/02"	3509	Not Applicable	Not Applicable
	"Oklahoma"	"40"	"Mar., 2023"	"2023/03"	3837	Not Applicable	Not Applicable
	"Oklahoma"	"40"	"Apr., 2023"	"2023/04"	3539	Not Applicable	Not Applicable
	"Oklahoma"	"40"	"May, 2023"	"2023/05"	3602	Not Applicable	Not Applicable
	"Oklahoma"	"40"	"Jun., 2023"	"2023/06"	3465	Not Applicable	Not Applicable
	"Oklahoma"	"40"	"Jul., 2023"	"2023/07"	3520	Not Applicable	Not Applicable
	"Oklahoma"	"40"	"Aug., 2023"	"2023/08"	3567	Not Applicable	Not Applicable
	"Oklahoma"	"40"	"Sep., 2023"	"2023/09"	3487	Not Applicable	Not Applicable
	"Oklahoma"	"40"	"Oct., 2023"	"2023/10"	3660	Not Applicable	Not Applicable
	"Oklahoma"	"40"	"Nov., 2023"	"2023/11"	3729	Not Applicable	Not Applicable
	"Oklahoma"	"40"	"Dec., 2023"	"2023/12"	4092	Not Applicable	Not Applicable
	"Oklahoma"	"40"	"Jan., 2024 (provisional)"	"2024/01"	4432	Not Applicable	Not Applicable
	"Oklahoma"	"40"	"Feb., 2024 (provisional)"	"2024/02"	3821	Not Applicable	Not Applicable
	"Oklahoma"	"40"	"Mar., 2024 (provisional)"	"2024/03"	3723	Not Applicable	Not Applicable
	"Oklahoma"	"40"	"Apr., 2024 (provisional)"	"2024/04"	3585	Not Applicable	Not Applicable
	"Oklahoma"	"40"	"May, 2024 (provisional)"	"2024/05"	3616	Not Applicable	Not Applicable
	"Oklahoma"	"40"	"Jun., 2024 (provisional)"	"2024/06"	3639	Not Applicable	Not Applicable
	"Oklahoma"	"40"	"Jul., 2024 (provisional)"	"2024/07"	3654	Not Applicable	Not Applicable
	"Oklahoma"	"40"	"Aug., 2024 (provisional)"	"2024/08"	3751	Not Applicable	Not Applicable
	"Oklahoma"	"40"	"Sep., 2024 (provisional)"	"2024/09"	3598	Not Applicable	Not Applicable
	"Oklahoma"	"40"	"Oct., 2024 (provisional)"	"2024/10"	3584	Not Applicable	Not Applicable
	"Oklahoma"	"40"	"Nov., 2024 (provisional)"	"2024/11"	3560	Not Applicable	Not Applicable
	"Oklahoma"	"40"	"Dec., 2024 (provisional)"	"2024/12"	3958	Not Applicable	Not Applicable
"Total"	"Oklahoma"	"40"			137069	Not Applicable	Not Applicable
	"Oregon"	"41"	"Jan., 2022"	"2022/01"	4390	Not Applicable	Not Applicable
	"Oregon"	"41"	"Feb., 2022"	"2022/02"	3847	Not Applicable	Not Applicable
	"Oregon"	"41"	"Mar., 2022"	"2022/03"	3615	Not Applicable	Not Applicable
	"Oregon"	"41"	"Apr., 2022"	"2022/04"	3482	Not Applicable	Not Applicable
	"Oregon"	"41"	"May, 2022"	"2022/05"	3583	Not Applicable	Not Applicable
	"Oregon"	"41"	"Jun., 2022"	"2022/06"	3430	Not Applicable	Not Applicable
	"Oregon"	"41"	"Jul., 2022"	"2022/07"	3546	Not Applicable	Not Applicable
	"Oregon"	"41"	"Aug., 2022"	"2022/08"	3536	Not Applicable	Not Applicable
	"Oregon"	"41"	"Sep., 2022"	"2022/09"	3365	Not Applicable	Not Applicable
	"Oregon"	"41"	"Oct., 2022"	"2022/10"	3620	Not Applicable	Not Applicable
	"Oregon"	"41"	"Nov., 2022"	"2022/11"	3685	Not Applicable	Not Applicable
	"Oregon"	"41"	"Dec., 2022"	"2022/12"	4499	Not Applicable	Not Applicable
	"Oregon"	"41"	"Jan., 2023"	"2023/01"	3925	Not Applicable	Not Applicable
	"Oregon"	"41"	"Feb., 2023"	"2023/02"	3437	Not Applicable	Not Applicable
	"Oregon"	"41"	"Mar., 2023"	"2023/03"	3696	Not Applicable	Not Applicable
	"Oregon"	"41"	"Apr., 2023"	"2023/04"	3531	Not Applicable	Not Applicable
	"Oregon"	"41"	"May, 2023"	"2023/05"	3281	Not Applicable	Not Applicable
	"Oregon"	"41"	"Jun., 2023"	"2023/06"	3361	Not Applicable	Not Applicable
	"Oregon"	"41"	"Jul., 2023"	"2023/07"	3476	Not Applicable	Not Applicable
	"Oregon"	"41"	"Aug., 2023"	"2023/08"	3364	Not Applicable	Not Applicable
	"Oregon"	"41"	"Sep., 2023"	"2023/09"	3432	Not Applicable	Not Applicable
	"Oregon"	"41"	"Oct., 2023"	"2023/10"	3708	Not Applicable	Not Applicable
	"Oregon"	"41"	"Nov., 2023"	"2023/11"	3528	Not Applicable	Not Applicable
	"Oregon"	"41"	"Dec., 2023"	"2023/12"	3793	Not Applicable	Not Applicable
	"Oregon"	"41"	"Jan., 2024 (provisional)"	"2024/01"	3959	Not Applicable	Not Applicable
	"Oregon"	"41"	"Feb., 2024 (provisional)"	"2024/02"	3490	Not Applicable	Not Applicable
	"Oregon"	"41"	"Mar., 2024 (provisional)"	"2024/03"	3591	Not Applicable	Not Applicable
	"Oregon"	"41"	"Apr., 2024 (provisional)"	"2024/04"	3382	Not Applicable	Not Applicable
	"Oregon"	"41"	"May, 2024 (provisional)"	"2024/05"	3522	Not Applicable	Not Applicable
	"Oregon"	"41"	"Jun., 2024 (provisional)"	"2024/06"	3376	Not Applicable	Not Applicable
	"Oregon"	"41"	"Jul., 2024 (provisional)"	"2024/07"	3450	Not Applicable	Not Applicable
	"Oregon"	"41"	"Aug., 2024 (provisional)"	"2024/08"	3498	Not Applicable	Not Applicable
	"Oregon"	"41"	"Sep., 2024 (provisional)"	"2024/09"	3238	Not Applicable	Not Applicable
	"Oregon"	"41"	"Oct., 2024 (provisional)"	"2024/10"	3510	Not Applicable	Not Applicable
	"Oregon"	"41"	"Nov., 2024 (provisional)"	"2024/11"	3458	Not Applicable	Not Applicable
	"Oregon"	"41"	"Dec., 2024 (provisional)"	"2024/12"	3656	Not Applicable	Not Applicable
"Total"	"Oregon"	"41"			129260	Not Applicable	Not Applicable
	"Pennsylvania"	"42"	"Jan., 2022"	"2022/01"	17555	Not Applicable	Not Applicable
	"Pennsylvania"	"42"	"Feb., 2022"	"2022/02"	12631	Not Applicable	Not Applicable
	"Pennsylvania"	"42"	"Mar., 2022"	"2022/03"	12044	Not Applicable	Not Applicable
	"Pennsylvania"	"42"	"Apr., 2022"	"2022/04"	11106	Not Applicable	Not Applicable
	"Pennsylvania"	"42"	"May, 2022"	"2022/05"	11383	Not Applicable	Not Applicable
	"Pennsylvania"	"42"	"Jun., 2022"	"2022/06"	11065	Not Applicable	Not Applicable
	"Pennsylvania"	"42"	"Jul., 2022"	"2022/07"	11218	Not Applicable	Not Applicable
	"Pennsylvania"	"42"	"Aug., 2022"	"2022/08"	11297	Not Applicable	Not Applicable
	"Pennsylvania"	"42"	"Sep., 2022"	"2022/09"	11063	Not Applicable	Not Applicable
	"Pennsylvania"	"42"	"Oct., 2022"	"2022/10"	12271	Not Applicable	Not Applicable
	"Pennsylvania"	"42"	"Nov., 2022"	"2022/11"	11973	Not Applicable	Not Applicable
	"Pennsylvania"	"42"	"Dec., 2022"	"2022/12"	13575	Not Applicable	Not Applicable
	"Pennsylvania"	"42"	"Jan., 2023"	"2023/01"	13026	Not Applicable	Not Applicable
	"Pennsylvania"	"42"	"Feb., 2023"	"2023/02"	11170	Not Applicable	Not Applicable
	"Pennsylvania"	"42"	"Mar., 2023"	"2023/03"	12113	Not Applicable	Not Applicable
	"Pennsylvania"	"42"	"Apr., 2023"	"2023/04"	11227	Not Applicable	Not Applicable
	"Pennsylvania"	"42"	"May, 2023"	"2023/05"	11350	Not Applicable	Not Applicable
	"Pennsylvania"	"42"	"Jun., 2023"	"2023/06"	10743	Not Applicable	Not Applicable
	"Pennsylvania"	"42"	"Jul., 2023"	"2023/07"	10771	Not Applicable	Not Applicable
	"Pennsylvania"	"42"	"Aug., 2023"	"2023/08"	10749	Not Applicable	Not Applicable
	"Pennsylvania"	"42"	"Sep., 2023"	"2023/09"	10667	Not Applicable	Not Applicable
	"Pennsylvania"	"42"	"Oct., 2023"	"2023/10"	11789	Not Applicable	Not Applicable
	"Pennsylvania"	"42"	"Nov., 2023"	"2023/11"	11828	Not Applicable	Not Applicable
	"Pennsylvania"	"42"	"Dec., 2023"	"2023/12"	12596	Not Applicable	Not Applicable
	"Pennsylvania"	"42"	"Jan., 2024 (provisional)"	"2024/01"	13098	Not Applicable	Not Applicable
	"Pennsylvania"	"42"	"Feb., 2024 (provisional)"	"2024/02"	11261	Not Applicable	Not Applicable
	"Pennsylvania"	"42"	"Mar., 2024 (provisional)"	"2024/03"	11767	Not Applicable	Not Applicable
	"Pennsylvania"	"42"	"Apr., 2024 (provisional)"	"2024/04"	11035	Not Applicable	Not Applicable
	"Pennsylvania"	"42"	"May, 2024 (provisional)"	"2024/05"	11001	Not Applicable	Not Applicable
	"Pennsylvania"	"42"	"Jun., 2024 (provisional)"	"2024/06"	10595	Not Applicable	Not Applicable
	"Pennsylvania"	"42"	"Jul., 2024 (provisional)"	"2024/07"	10731	Not Applicable	Not Applicable
	"Pennsylvania"	"42"	"Aug., 2024 (provisional)"	"2024/08"	10708	Not Applicable	Not Applicable
	"Pennsylvania"	"42"	"Sep., 2024 (provisional)"	"2024/09"	10637	Not Applicable	Not Applicable
	"Pennsylvania"	"42"	"Oct., 2024 (provisional)"	"2024/10"	11474	Not Applicable	Not Applicable
	"Pennsylvania"	"42"	"Nov., 2024 (provisional)"	"2024/11"	11130	Not Applicable	Not Applicable
	"Pennsylvania"	"42"	"Dec., 2024 (provisional)"	"2024/12"	12239	Not Applicable	Not Applicable
"Total"	"Pennsylvania"	"42"			420886	Not Applicable	Not Applicable
	"Rhode Island"	"44"	"Jan., 2022"	"2022/01"	1222	Not Applicable	Not Applicable
	"Rhode Island"	"44"	"Feb., 2022"	"2022/02"	912	Not Applicable	Not Applicable
	"Rhode Island"	"44"	"Mar., 2022"	"2022/03"	875	Not Applicable	Not Applicable
	"Rhode Island"	"44"	"Apr., 2022"	"2022/04"	799	Not Applicable	Not Applicable
	"Rhode Island"	"44"	"May, 2022"	"2022/05"	863	Not Applicable	Not Applicable
	"Rhode Island"	"44"	"Jun., 2022"	"2022/06"	798	Not Applicable	Not Applicable
	"Rhode Island"	"44"	"Jul., 2022"	"2022/07"	869	Not Applicable	Not Applicable
	"Rhode Island"	"44"	"Aug., 2022"	"2022/08"	839	Not Applicable	Not Applicable
	"Rhode Island"	"44"	"Sep., 2022"	"2022/09"	753	Not Applicable	Not Applicable
	"Rhode Island"	"44"	"Oct., 2022"	"2022/10"	929	Not Applicable	Not Applicable
	"Rhode Island"	"44"	"Nov., 2022"	"2022/11"	900	Not Applicable	Not Applicable
	"Rhode Island"	"44"	"Dec., 2022"	"2022/12"	945	Not Applicable	Not Applicable
	"Rhode Island"	"44"	"Jan., 2023"	"2023/01"	1014	Not Applicable	Not Applicable
	"Rhode Island"	"44"	"Feb., 2023"	"2023/02"	827	Not Applicable	Not Applicable
	"Rhode Island"	"44"	"Mar., 2023"	"2023/03"	902	Not Applicable	Not Applicable
	"Rhode Island"	"44"	"Apr., 2023"	"2023/04"	904	Not Applicable	Not Applicable
	"Rhode Island"	"44"	"May, 2023"	"2023/05"	824	Not Applicable	Not Applicable
